HFB	PA  	ARTNO   	ARTNAME_UNICODE                                   	UNIT 	AVGSALES	SALESMETHOD	RANGECODE1	SRP	BASEONHAND	AVAILABLESTOCK	PRICE1	LENGTH_M	WIDTH_M	HEIGHT_M	VOLUME_M3	WEIGHT_G	LOCPRICE	SLID_H	EXPSALE	DELTYPE	WISHEDDELIVERYMARK	HOMEDELIVERYCODE	AVAILABLEINSTORE	MPQ 	PALQ	ASSQ	FLEX%	MSL	SL	APPLIED_SAFETYSTOCK	QTYGOODSDOM	FAMILYPRICE1	WORKAREA	LEADTIME	CCL         	SSD     	EDS     	AVERAGE_SALES_RECEIPT	FIRECLASS
01 	0125	90515108	HAVBERG sg GRANN/BOMSTAD negro                    	piece	0,40    	2          	O         	1  	3,00      	3,00          	399   	0,92    	0,80   	0,70    	0.361355 	18770   	0       	950250	0,2    	1      	                  	1               	Yes             	2   	2   	4   	0    	1  	2 	2,0                	0          	0           	076     	0,60    	MAN         	20230101	        	1,0                  	NFR      
01 	0125	90522217	VISKAFORS sillón 1,5 p HÖGALID marrón             	piece	0,00    	2          	O         	1  	4,00      	4,00          	949   	1,38    	0,96   	0,66    	0.995173 	57000   	0       	950250	0,1    	1      	                  	1               	Yes             	2   	2   	4   	0    	1  	4 	2,0                	0          	0           	076     	1,90    	MAN         	20220701	        	0,0                  	NFR      
01 	0126	00351125	VIMLE fn rpsp&alm Gunnared gris                   	piece	-0,10   	2          	A         	7  	0,00      	0,00          	53    	0,36    	0,24   	0,06    	0.006047 	1118    	0       	      	0,0    	0      	                  	0               	Yes             	6   	126 	    	0    	   	5 	0,0                	0          	0           	        	1,40    	DISCONTINUED	20170401	20210401	1,5                  	NFR      
01 	0126	00396223	GRÖNLID struc reposap+alm                         	piece	-0,10   	2          	A         	7  	0,00      	0,00          	122   	1,00    	0,74   	0,42    	0.361079 	23800   	0       	      	0,0    	0      	                  	0               	Yes             	2   	2   	    	0    	   	5 	0,0                	0          	0           	        	0,70    	DISCONTINUED	20180401	20210701	1,5                  	NFR      
01 	0126	00496171	VIMLE fn rpsp&alm HALLARP beige                   	piece	0,20    	2          	O         	1  	8,00      	8,00          	80    	0,36    	0,24   	0,04    	0.005189 	1105    	0       	621515	0,3    	0      	                  	1               	Yes             	6   	144 	11  	0    	1  	4 	2,0                	0          	0           	058     	1,60    	MAN         	20210401	        	1,0                  	NFR      
01 	0126	00500465	GRÖNLID N struc reposap+alm                       	piece	1,30    	2          	O         	1  	9,00      	9,00          	170   	1,00    	0,74   	0,42    	0.358050 	24200   	0       	942100	2,2    	1      	                  	1               	Yes             	2   	2   	2   	0    	1  	4 	3,5                	0          	0           	056     	1,90    	MAN         	20210701	        	1,0                  	NFR      
01 	0126	00501158	GRÖNLID N fn rpsp&alm LJUNGEN verde claro         	piece	0,20    	2          	O         	1  	8,00      	8,00          	59    	0,36    	0,24   	0,07    	0.008190 	1452    	0       	410515	0,2    	0      	                  	1               	Yes             	6   	90  	8   	0    	1  	4 	2,0                	0          	0           	077     	1,60    	MAN         	20210701	        	1,0                  	NFR      
01 	0126	00514896	HAVBERG rpsp LEJDE gris/negro                     	piece	0,10    	2          	O         	1  	5,00      	5,00          	149   	0,72    	0,72   	0,35    	0.187884 	12280   	0       	950820	0,3    	1      	                  	1               	Yes             	4   	4   	4   	0    	1  	4 	2,0                	0          	0           	076     	0,60    	MAN         	20230101	        	1,0                  	NFR      
01 	0126	00519506	KIVIK N rpsp GRANN/BOMSTAD negro                  	piece	0,20    	2          	O         	1  	4,00      	4,00          	299   	0,92    	0,72   	0,40    	0.279128 	28000   	0       	941630	0,3    	1      	                  	1               	Yes             	3   	3   	5   	0    	1  	4 	2,0                	0          	0           	056     	0,60    	MAN         	20220401	        	1,0                  	NFR      
01 	0126	00526903	KIVIK fn rpsp&alm TIBBLEBY beis/gris              	piece	3,90    	2          	O         	1  	11,00     	10,00         	29    	0,36    	0,24   	0,04    	0.004470 	920     	0       	620805	2,0    	0      	                  	1               	Yes             	6   	162 	14  	0    	1  	4 	2,0                	0          	0           	058     	1,60    	MAN         	20220401	        	1,4                  	NFR      
01 	0126	00527511	KIVIK fn rpsp&alm TRESUND antracita               	piece	0,50    	2          	O         	1  	9,00      	9,00          	79    	0,36    	0,24   	0,07    	0.007745 	1320    	0       	410515	0,3    	0      	                  	1               	Yes             	6   	90  	6   	50   	1  	4 	2,0                	0          	0           	077     	1,60    	MAN         	20230101	        	1,0                  	NFR      
01 	0126	10398698	GRÖNLID fn rpsp&alm SPORDA gris oscuro            	piece	-0,10   	2          	A         	7  	0,00      	0,00          	73    	0,36    	0,24   	0,08    	0.008123 	1626    	0       	      	0,0    	0      	                  	0               	Yes             	6   	90  	    	0    	   	5 	0,0                	0          	0           	        	1,40    	DISCONTINUED	20180401	20210701	1,2                  	NFR      
01 	0126	10495840	VIMLE N fn rpsp&alm GUNNARED gris                 	piece	1,40    	2          	O         	1  	4,00      	4,00          	59    	0,36    	0,24   	0,05    	0.006152 	1140    	0       	621205	0,8    	0      	                  	1               	Yes             	6   	126 	8   	0    	1  	4 	2,0                	0          	0           	058     	1,60    	MAN         	20210401	        	1,0                  	NFR      
01 	0126	10515107	HAVBERG rpsp GRANN/BOMSTAD marrón dorado          	piece	0,80    	2          	O         	1  	6,00      	6,00          	199   	0,72    	0,72   	0,35    	0.187884 	12680   	0       	PALLET	0,2    	1      	                  	1               	Yes             	4   	4   	5   	50   	2  	4 	2,0                	0          	0           	060     	0,60    	MAN         	20230101	        	0,0                  	NFR      
01 	0126	10519370	KIVIK N str rpsp                                  	piece	5,50    	2          	O         	1  	31,00     	26,00         	140   	0,91    	0,71   	0,42    	0.293530 	26350   	0       	560500	6,5    	1      	                  	1               	Yes             	3   	3   	3   	0    	1  	2 	9,1                	0          	0           	061     	1,90    	MAN         	20220401	        	1,2                  	HFR      
01 	0126	10525559	ESSEBODA rpsp TALLMYRA azul                       	piece	0,30    	2          	O         	1  	6,00      	6,00          	199   	0,77    	0,77   	0,36    	0.224701 	12600   	0       	950250	0,2    	1      	                  	1               	Yes             	2   	2   	4   	0    	1  	4 	2,0                	0          	0           	076     	2,30    	MAN         	20221001	        	0,0                  	NFR      
01 	0126	10525564	ESSEBODA bco+almacenaje KNÄBÄCK antracita         	piece	0,10    	2          	O         	1  	11,00     	11,00         	199   	1,47    	0,52   	0,36    	0.275978 	23000   	0       	950620	0,1    	1      	                  	1               	Yes             	1   	4   	4   	50   	1  	4 	2,0                	0          	0           	076     	2,30    	MAN         	20221001	        	1,0                  	NFR      
01 	0126	20278657	KIVIK fn rpsp&alm Orrsta gris claro               	piece	0,10    	2          	A         	7  	0,00      	0,00          	29    	0,36    	0,24   	0,06    	0.007377 	1250    	0       	      	0,0    	0      	                  	0               	No              	6   	90  	    	0    	   	5 	0,0                	0          	0           	        	1,60    	DISCONTINUED	20140401	20220401	1,5                  	NFR      
01 	0126	20306226	FÄRLÖV struc reposap+alm                          	piece	0,10    	2          	A         	7  	0,00      	0,00          	130   	0,84    	0,64   	0,46    	0.242443 	21216   	0       	      	0,0    	0      	                  	0               	Yes             	4   	4   	    	50   	   	5 	0,0                	0          	0           	        	0,70    	DISCONTINUED	20170201	20210701	1,4                  	HFR      
01 	0126	20470962	STOCKSUND fa bco LJUNGEN gris                     	piece	-0,10   	2          	A         	7  	0,00      	0,00          	99    	0,36    	0,24   	0,07    	0.008710 	1310    	0       	      	0,0    	0      	                  	0               	No              	6   	90  	    	0    	   	5 	0,0                	0          	0           	        	1,60    	DISCONTINUED	20200201	20230101	1,1                  	NFR      
01 	0126	20526964	KIVIK fn rpsp&alm KELINGE gris turquesa           	piece	0,20    	2          	O         	1  	10,00     	9,00          	79    	0,36    	0,24   	0,05    	0.006019 	840     	0       	621610	0,5    	0      	                  	1               	Yes             	6   	126 	10  	0    	1  	4 	2,0                	0          	0           	058     	1,60    	MAN         	20220401	        	1,0                  	NFR      
01 	0126	30306240	FÄRLÖV fn rpsp&alm Djuparp gris oscuro            	piece	-0,10   	2          	A         	7  	0,00      	0,00          	119   	0,75    	0,37   	0,04    	0.014600 	1450    	0       	      	0,0    	0      	                  	0               	No              	1   	54  	    	0    	   	5 	0,0                	0          	0           	        	1,60    	DISCONTINUED	20171001	20210701	0,0                  	NFR      
01 	0126	30348909	KIVIK fn rpsp&alm Hillared antracita              	piece	1,00    	2          	O         	7  	8,00      	8,00          	79    	0,36    	0,24   	0,06    	0.007031 	1110    	0       	622015	2,4    	0      	                  	1               	Yes             	6   	108 	10  	0    	1  	4 	4,0                	0          	0           	058     	1,60    	MAN         	20161201	20230401	1,5                  	NFR      
01 	0126	30505471	LANDSKRONA str rpsp DJUPARP azul oscuro           	piece	0,10    	2          	O         	1  	6,00      	6,00          	229   	0,80    	0,66   	0,31    	0.170681 	10500   	0       	942220	0,2    	1      	                  	1               	Yes             	6   	6   	6   	0    	1  	4 	2,0                	0          	0           	056     	1,60    	MAN         	20211001	20231001	1,3                  	NFR      
01 	0126	30515106	HAVBERG rpsp GRANN/BOMSTAD negro                  	piece	0,00    	2          	O         	1  	4,00      	4,00          	199   	0,72    	0,72   	0,35    	0.187884 	12680   	0       	960140	0,1    	1      	                  	1               	Yes             	4   	4   	4   	0    	1  	4 	2,0                	0          	0           	076     	0,60    	MAN         	20230101	        	0,0                  	NFR      
01 	0126	40345401	POÄNG coj rpsp Vislanda negro/blanco              	piece	0,10    	2          	A         	7  	0,00      	0,00          	49    	0,56    	0,51   	0,05    	0.018154 	800     	0       	      	0,0    	0      	                  	0               	Yes             	7   	28  	    	0    	   	5 	0,0                	0          	0           	        	0,60    	DISCONTINUED	20161001	20210401	1,1                  	HFR      
